,instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
25575,69584.0,Denzel Curry,SWITCH IT UP | ZWITCH 1T UP,65.0,0.0121,0.5670000000000001,175907.0,0.723,0.0,A,0.264,-5.33,Minor,0.29,128.463,4-Apr,0.272,Rap
48033,25522.0,Denzel Curry,SWITCH IT UP | ZWITCH 1T UP,65.0,0.0121,0.5670000000000001,175907.0,0.723,0.0,A,0.264,-5.33,Minor,0.29,128.463,4-Apr,0.272,Hip-Hop
47089,90349.0,Denzel Curry,Good Night,56.0,0.00349,0.7709999999999999,236106.0,0.821,6.43e-05,B,0.108,-3.387,Minor,0.192,113.971,4-Apr,0.507,Hip-Hop
45439,69032.0,Denzel Curry,VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1],65.0,0.0573,0.7290000000000001,240213.0,0.799,4.18e-06,B,0.289,-6.136,Minor,0.111,144.025,4-Apr,0.439,Hip-Hop
48970,55189.0,Denzel Curry,SUMO | ZUMO,67.0,0.25,0.8220000000000001,227373.0,0.861,7e-05,B,0.1639999999999999,-8.846,Major,0.0832,123.964,4-Apr,0.5479999999999999,Hip-Hop
26986,85900.0,Denzel Curry,Good Night,56.0,0.00349,0.7709999999999999,-1.0,0.821,6.43e-05,B,0.108,-3.387,Minor,0.192,113.971,4-Apr,0.507,Rap
25935,80612.0,Denzel Curry,ULT,62.0,0.113,0.772,247055.0,0.7859999999999999,0.0,C#,0.2019999999999999,-5.337000000000001,Major,0.24,?,4-Apr,0.233,Rap
25544,59569.0,Denzel Curry,VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1],65.0,0.0573,0.7290000000000001,240213.0,0.799,4.18e-06,B,0.289,-6.136,Minor,0.111,144.025,4-Apr,0.439,Rap
28758,89406.0,Denzel Curry,SUMO | ZUMO,67.0,0.25,0.8220000000000001,227373.0,0.861,7e-05,B,0.1639999999999999,-8.846,Major,0.0832,123.964,4-Apr,0.5479999999999999,Rap
48113,61750.0,Denzel Curry,Gook,60.0,0.161,0.6679999999999999,166624.0,0.805,1.69e-06,C#,0.139,-4.964,Minor,0.1009999999999999,150.02100000000002,4-Apr,0.31,Hip-Hop
28006,34280.0,Denzel Curry,Gook,60.0,0.161,0.6679999999999999,166624.0,0.805,1.69e-06,C#,0.139,-4.964,Minor,0.1009999999999999,150.02100000000002,4-Apr,0.31,Rap
49271,75022.0,Denzel Curry,ULT,62.0,0.113,0.772,247055.0,0.7859999999999999,0.0,C#,0.2019999999999999,-5.337000000000001,Major,0.24,?,4-Apr,0.233,Hip-Hop
21359,74206.0,Derek & The Dominos,Layla - 40th Anniversary Version / 2010 Remastered,74.0,0.584,0.3939999999999999,423840.0,0.918,0.332,C#,0.309,-3.743,Major,0.0709,115.646,4-Apr,0.479,Country
36819,20185.0,Derek & The Dominos,Layla - 40th Anniversary Version / 2010 Remastered,75.0,0.584,0.3939999999999999,423840.0,0.918,0.332,C#,0.309,-3.743,Major,0.0709,?,4-Apr,0.479,Rock
21961,44771.0,Derek & The Dominos,Layla,46.0,0.513,0.405,428387.0,0.799,0.375,F,0.221,-6.615,Major,0.0635,113.991,4-Apr,0.2739999999999999,Country
20537,64807.0,Derek & The Dominos,Bell Bottom Blues - 40th Anniversary Version / 2010 Remastered,56.0,0.601,0.413,301720.0,0.693,0.0553,D,0.166,-5.936,Major,0.0351,133.137,4-Apr,0.6679999999999999,Country
31107,56244.0,Derek & The Dominos,Layla,45.0,0.494,0.411,426173.0,0.76,0.5489999999999999,C#,0.2769999999999999,-10.193,Major,0.0597,115.509,4-Apr,0.481,Blues
34459,27551.0,Derek & The Dominos,Bell Bottom Blues - 40th Anniversary Version / 2010 Remastered,53.0,0.601,0.413,301720.0,0.693,0.0553,D,0.166,-5.936,Major,0.0351,133.137,4-Apr,0.6679999999999999,Blues
30602,90504.0,Des Rocs,"Maybe, I",49.0,0.203,0.494,186748.0,0.6729999999999999,0.0,C,0.0914,-5.46,Major,0.0514,65.101,4-Apr,0.415,Blues
37555,65060.0,Des Rocs,Let Me Live / Let Me Die,71.0,0.034,0.51,207142.0,0.759,0.0,A,0.077,-4.854,Major,0.1009999999999999,91.12299999999999,4-Apr,0.237,Rock
17943,70017.0,Des Rocs,Let Me Live / Let Me Die,66.0,0.034,0.51,207142.0,0.759,0.0,A,0.077,-4.854,Major,0.1009999999999999,91.12299999999999,4-Apr,0.237,Alternative
18732,82074.0,Des Rocs,"Maybe, I",49.0,0.203,0.494,186748.0,0.6729999999999999,0.0,C,0.0914,-5.46,Major,0.0514,65.101,4-Apr,0.415,Alternative
26031,33518.0,Desiigner,Overseas (feat. Lil Pump),64.0,0.129,0.892,192027.0,0.679,1.55e-05,A,0.301,-6.495,Major,0.0676,129.99200000000002,4-Apr,0.434,Rap
46129,87769.0,Desiigner,Liife,60.0,0.11,0.684,197680.0,0.612,0.0,E,0.331,-6.007000000000001,Minor,0.289,77.495,4-Apr,0.295,Hip-Hop
26885,39755.0,Desiigner,Liife,60.0,0.11,0.684,197680.0,0.612,0.0,E,0.331,-6.007000000000001,Minor,0.289,?,4-Apr,0.295,Rap
46882,21556.0,Desiigner,Overseas (feat. Lil Pump),64.0,0.129,0.892,-1.0,0.679,1.55e-05,A,0.301,-6.495,Major,0.0676,129.99200000000002,4-Apr,0.434,Hip-Hop
16362,67146.0,Dibia$E,Brazilian Lady,48.0,0.205,0.8079999999999999,-1.0,0.235,0.000745,A#,0.327,-12.663,Minor,0.356,90.494,4-Apr,0.608,Alternative
10310,68011.0,Dibia$E,Brazilian Lady,56.0,0.205,0.8079999999999999,170464.0,0.235,0.000745,A#,0.327,-12.663,Minor,0.356,90.494,4-Apr,0.608,Jazz
46029,44735.0,Dibia$E,Brazilian Lady,56.0,0.205,0.8079999999999999,170464.0,0.235,0.000745,A#,0.327,-12.663,Minor,0.356,?,4-Apr,0.608,Hip-Hop
48201,74168.0,Diddy,I'll Be Missing You (feat. 112),73.0,0.0522,0.862,301520.0,0.479,0.00126,G,0.589,-9.199,Major,0.0646,109.87799999999999,4-Apr,0.925,Hip-Hop
47908,24860.0,Diddy,Victory (feat. The Notorious B.I.G. & Busta Rhymes),57.0,0.397,0.609,296267.0,0.731,0.0,A,0.664,-6.846,Major,0.322,91.77799999999999,4-Apr,0.685,Hip-Hop
49774,85412.0,Diddy,Can't Nobody Hold Me Down (feat. Mase),57.0,0.102,0.928,231160.0,0.7709999999999999,1.07e-05,D#,0.3379999999999999,-5.935,Minor,0.251,93.98700000000001,4-Apr,0.679,Hip-Hop
25662,60653.0,Diddy,Victory (feat. The Notorious B.I.G. & Busta Rhymes),57.0,0.397,0.609,296267.0,0.731,0.0,A,0.664,-6.846,Major,0.322,91.77799999999999,4-Apr,0.685,Rap
27046,88648.0,Diddy,Can't Nobody Hold Me Down (feat. Mase),57.0,0.102,0.928,231160.0,0.7709999999999999,1.07e-05,D#,0.3379999999999999,-5.935,Minor,0.251,93.98700000000001,4-Apr,0.679,Rap
25106,30763.0,Diddy,I'll Be Missing You (feat. 112),73.0,0.0522,0.862,301520.0,0.479,0.00126,G,0.589,-9.199,Major,0.0646,109.87799999999999,4-Apr,0.925,Rap
39823,44158.0,Die Antwoord,Ugly Boy,64.0,0.0147,0.8220000000000001,213607.0,0.669,0.0,A#,0.188,-5.358,Minor,0.182,102.035,4-Apr,0.602,Rock
37142,59777.0,Die Antwoord,Cookie Thumper!,61.0,0.0891,0.784,200226.0,0.795,0.0,B,0.326,-4.159,Major,0.225,133.938,4-Apr,0.504,Rock
19487,78249.0,Die Antwoord,Cookie Thumper!,56.0,0.0891,0.784,200226.0,0.795,0.0,B,0.326,-4.159,Major,0.225,133.938,4-Apr,0.504,Alternative
46917,48965.0,Die Antwoord,Ugly Boy,64.0,0.0147,0.8220000000000001,213607.0,0.669,0.0,A#,0.188,-5.358,Minor,0.182,102.035,4-Apr,0.602,Hip-Hop
18050,24040.0,Die Antwoord,Ugly Boy,59.0,0.0147,0.8220000000000001,-1.0,0.669,0.0,A#,0.188,-5.358,Minor,0.182,102.035,4-Apr,0.602,Alternative
46670,76486.0,Die Antwoord,Cookie Thumper!,61.0,0.0891,0.784,200226.0,0.795,0.0,B,0.326,-4.159,Major,0.225,133.938,4-Apr,0.504,Hip-Hop
36733,53219.0,Dierks Bentley,Living,69.0,0.0153,0.517,222147.0,0.813,0.0,C#,0.106,-6.325,Major,0.0558,83.005,4-Apr,0.444,Rock
23441,41153.0,Dierks Bentley,Living,68.0,0.0153,0.517,222147.0,0.813,0.0,C#,0.106,-6.325,Major,0.0558,83.005,4-Apr,0.444,Country
37239,75445.0,Dierks Bentley,What The Hell Did I Say,56.0,0.000446,0.574,207333.0,0.821,2.25e-06,D,0.191,-4.742,Minor,0.0268,108.0,4-Apr,0.299,Rock
23817,65291.0,Dierks Bentley,5-1-5-0,62.0,0.0246,0.5539999999999999,182893.0,0.8490000000000001,0.000233,C#,0.31,-5.181,Minor,0.0357,116.992,4-Apr,0.6829999999999999,Country
24776,44533.0,Dierks Bentley,"Woman, Amen",69.0,0.000837,0.484,179827.0,0.804,9.29e-06,F,0.17,-5.888999999999999,Major,0.0912,119.838,4-Apr,0.391,Country
39459,29175.0,Dierks Bentley,5-1-5-0,62.0,0.0246,0.5539999999999999,182893.0,0.8490000000000001,0.000233,C#,0.31,-5.181,Minor,0.0357,116.992,4-Apr,0.6829999999999999,Rock
20937,80523.0,Dierks Bentley,What The Hell Did I Say,56.0,0.000446,0.574,207333.0,0.821,2.25e-06,D,0.191,-4.742,Minor,0.0268,?,4-Apr,0.299,Country
36099,35934.0,Dierks Bentley,"Woman, Amen",69.0,0.000837,0.484,-1.0,0.804,9.29e-06,F,0.17,-5.888999999999999,Major,0.0912,119.838,4-Apr,0.391,Rock
16352,81677.0,Digable Planets,Rebirth of Slick (Cool Like Dat),44.0,0.0539,0.887,261067.0,0.422,0.0455,C#,0.114,-14.505,Minor,0.228,98.33200000000001,4-Apr,0.612,Alternative
46965,70483.0,Digable Planets,Rebirth Of Slick (Cool Like Dat),56.0,0.0476,0.884,261267.0,0.3339999999999999,0.0588,C#,0.107,-18.943,Minor,0.228,98.315,4-Apr,0.5710000000000001,Hip-Hop
28431,85616.0,Digable Planets,Rebirth Of Slick (Cool Like Dat),56.0,0.0476,0.884,261267.0,0.3339999999999999,0.0588,C#,0.107,-18.943,Minor,0.228,98.315,4-Apr,0.5710000000000001,Rap
14323,29604.0,Digable Planets,Rebirth of Slick (Cool Like Dat),48.0,0.0539,0.887,261067.0,0.422,0.0455,C#,0.114,-14.505,Minor,0.228,98.33200000000001,4-Apr,0.612,Jazz
47980,58543.0,Digable Planets,Rebirth of Slick (Cool Like Dat),48.0,0.0539,0.887,261067.0,0.422,0.0455,C#,0.114,-14.505,Minor,0.228,98.33200000000001,4-Apr,0.612,Hip-Hop
34078,78183.0,Dinah Washington,It's Magic,35.0,0.8490000000000001,0.2689999999999999,161173.0,0.258,0.000145,D#,0.162,-14.4,Major,0.0424,176.53,5-Apr,0.472,Blues
14511,62508.0,Dinah Washington,It's Magic,41.0,0.847,0.365,161173.0,0.266,9.81e-05,D#,0.235,-14.282,Major,0.0395,97.331,3-Apr,0.442,Jazz
37751,40770.0,Dinosaur Jr.,Feel the Pain,59.0,0.00331,0.34,259600.0,0.804,0.0191,C,0.0727,-8.355,Major,0.0516,131.5,4-Apr,0.8540000000000001,Rock
17174,54478.0,Dinosaur Jr.,Feel the Pain,57.0,0.00331,0.34,259600.0,0.804,0.0191,C,0.0727,-8.355,Major,0.0516,131.5,4-Apr,0.8540000000000001,Alternative
19351,33495.0,Disturbed,Indestructible,67.0,0.0002089999999999,0.429,278027.0,0.966,0.124,G#,0.371,-4.605,Major,0.0733,179.956,4-Apr,0.525,Alternative
25086,70726.0,Disturbed,The Night,59.0,0.000426,0.4479999999999999,286000.0,0.976,0.000182,C,0.0884,-3.649,Major,0.0749,?,4-Apr,0.585,Rap
15578,68251.0,Disturbed,Stronger on Your Own,54.0,0.00171,0.408,241200.0,0.973,0.0,B,0.413,-2.403,Minor,0.12,179.938,3-Apr,0.617,Alternative
29404,77323.0,Disturbed,Ten Thousand Fists,63.0,2.55e-05,0.54,212040.0,0.977,0.0553,C#,0.0533,-3.409,Major,0.0878,106.911,4-Apr,0.211,Rap
29692,48269.0,Disturbed,Indestructible,71.0,0.0002089999999999,0.429,278027.0,0.966,0.124,G#,0.371,-4.605,Major,0.0733,?,4-Apr,0.525,Rap
15395,52144.0,Disturbed,Are You Ready,62.0,0.000107,0.392,261680.0,0.976,0.0,G,0.271,-2.189,Major,0.107,199.888,4-Apr,0.521,Alternative
18052,47393.0,Disturbed,The Night,55.0,0.000426,0.4479999999999999,286000.0,0.976,0.000182,C,0.0884,-3.649,Major,0.0749,184.076,4-Apr,0.585,Alternative
25708,55938.0,Disturbed,Are You Ready,68.0,0.000107,0.392,261680.0,0.976,0.0,G,0.271,-2.189,Major,0.107,199.888,4-Apr,0.521,Rap
17679,32320.0,Disturbed,Ten Thousand Fists,59.0,2.55e-05,0.54,212040.0,0.977,0.0553,C#,0.0533,-3.409,Major,0.0878,106.911,4-Apr,0.211,Alternative
17377,66128.0,Disturbed,Down with the Sickness,70.0,0.000996,0.695,279213.0,0.8759999999999999,6.89e-06,D#,0.106,-4.262,Minor,0.0553,89.954,4-Apr,0.941,Alternative
25835,77056.0,Disturbed,Down with the Sickness,72.0,0.000319,0.649,278707.0,0.8959999999999999,1.19e-05,A#,0.102,-2.704,Minor,0.0559999999999999,90.009,4-Apr,0.924,Rap
28432,27425.0,Disturbed,A Reason to Fight,65.0,0.0158,0.591,284293.0,0.5710000000000001,0.0,F#,0.13,-5.573,Minor,0.0248,75.04,4-Apr,0.26,Rap
17212,42563.0,Disturbed,A Reason to Fight,61.0,0.0158,0.591,284293.0,0.5710000000000001,0.0,F#,0.13,-5.573,Minor,0.0248,75.04,4-Apr,0.26,Alternative
27479,34696.0,Disturbed,Stronger on Your Own,60.0,0.00171,0.408,241200.0,0.973,0.0,B,0.413,-2.403,Minor,0.12,?,3-Apr,0.617,Rap
39533,56497.0,Dixie Chicks,Landslide,68.0,0.534,0.5710000000000001,230549.0,0.4379999999999999,1.56e-05,D,0.187,-7.007000000000001,Major,0.0279,145.94799999999998,4-Apr,0.444,Rock
22330,37783.0,Dixie Chicks,You Were Mine,55.0,0.342,0.542,217807.0,0.346,0.0,A,0.283,-6.598,Major,0.0296,139.856,4-Apr,0.173,Country
37383,66426.0,Dixie Chicks,You Were Mine,55.0,0.342,0.542,217807.0,0.346,0.0,A,0.283,-6.598,Major,0.0296,139.856,4-Apr,0.173,Rock
21890,70327.0,Dixie Chicks,Landslide,67.0,0.534,0.5710000000000001,230549.0,0.4379999999999999,1.56e-05,D,0.187,-7.007000000000001,Major,0.0279,145.94799999999998,4-Apr,0.444,Country
47509,27648.0,Dom Kennedy,323 Go Crazy,51.0,0.123,0.6990000000000001,168315.0,0.442,5.84e-06,C,0.0906,-8.543,Minor,0.315,164.02599999999998,4-Apr,0.474,Hip-Hop
25978,76744.0,Dom Kennedy,I Love Dom,49.0,0.278,0.873,199674.0,0.522,0.0,D,0.0919,-5.801,Major,0.0565,86.99799999999999,4-Apr,0.535,Rap
26112,68497.0,Dom Kennedy,Graduate,50.0,0.188,0.7659999999999999,261176.0,0.526,0.0,F#,0.0744,-6.228,Minor,0.233,136.105,4-Apr,0.568,Rap
46611,53591.0,Dom Kennedy,Graduate,50.0,0.188,0.7659999999999999,261176.0,0.526,0.0,F#,0.0744,-6.228,Minor,0.233,136.105,4-Apr,0.568,Hip-Hop
45457,45555.0,Dom Kennedy,I Love Dom,49.0,0.278,0.873,199674.0,0.522,0.0,D,0.0919,-5.801,Major,0.0565,86.99799999999999,4-Apr,0.535,Hip-Hop
27607,34036.0,Dom Kennedy,323 Go Crazy,51.0,0.123,0.6990000000000001,168315.0,0.442,5.84e-06,C,0.0906,-8.543,Minor,0.315,164.02599999999998,4-Apr,0.474,Rap
39024,59249.0,Dominic Fike,Socks,54.0,0.573,0.7290000000000001,131173.0,0.485,0.0,G,0.32,-6.925,Major,0.0363,119.999,4-Apr,0.45,Rock
15903,26822.0,Dominic Fike,Socks,56.0,0.573,0.7290000000000001,131173.0,0.485,0.0,G,0.32,-6.925,Major,0.0363,119.999,4-Apr,0.45,Alternative
27645,36366.0,Domo Genesis,Dapper,62.0,0.0711,0.753,193093.0,0.594,0.0,C#,0.391,-9.486,Minor,0.0816,112.568,4-Apr,0.562,Rap
46309,72090.0,Domo Genesis,Dapper,62.0,0.0711,0.753,-1.0,0.594,0.0,C#,0.391,-9.486,Minor,0.0816,?,4-Apr,0.562,Hip-Hop
18316,60071.0,Domo Genesis,Dapper,57.0,0.0711,0.753,193093.0,0.594,0.0,C#,0.391,-9.486,Minor,0.0816,112.568,4-Apr,0.562,Alternative
27094,47540.0,Dope,You Spin Me Round (Like A Record),61.0,0.000122,0.602,163667.0,0.8759999999999999,7.16e-06,B,0.108,-5.212000000000001,Major,0.0442,?,4-Apr,0.713,Rap
15241,28397.0,Dope,You Spin Me Round (Like A Record),57.0,0.000122,0.602,-1.0,0.8759999999999999,7.16e-06,B,0.108,-5.212000000000001,Major,0.0442,128.563,4-Apr,0.713,Alternative
17499,22470.0,Dope,Die MF Die,63.0,0.0016899999999999,0.657,-1.0,0.96,0.000997,F,0.109,-3.524,Minor,0.07,126.02,4-Apr,0.5670000000000001,Alternative
37598,22670.0,Dope,You Spin Me Round (Like A Record),61.0,0.000122,0.602,163667.0,0.8759999999999999,7.16e-06,B,0.108,-5.212000000000001,Major,0.0442,128.563,4-Apr,0.713,Rock
35271,67729.0,Dope,Die MF Die,69.0,0.0016899999999999,0.657,186067.0,0.96,0.000997,F,0.109,-3.524,Minor,0.07,126.02,4-Apr,0.5670000000000001,Rock
32894,79060.0,Dorothy,Down To The Bottom,53.0,0.0147,0.613,152468.0,0.608,0.0,B,0.245,-5.428999999999999,Minor,0.0263,?,4-Apr,0.523,Blues
39521,63224.0,Dorothy,Down To The Bottom,56.0,0.0147,0.613,152468.0,0.608,0.0,B,0.245,-5.428999999999999,Minor,0.0263,?,4-Apr,0.523,Rock
19156,72573.0,Dr. Dog,Heart It Races - Dr Dog Version,61.0,0.4429999999999999,0.705,233128.0,0.474,0.0553,A#,0.3379999999999999,-13.081,Major,0.0391,98.61200000000001,4-Apr,0.7559999999999999,Alternative
35256,88040.0,Dr. Dog,Abandoned Mansion,57.0,0.456,0.481,322646.0,0.523,0.00456,A,0.0602,-7.921,Major,0.0279,123.676,4-Apr,0.285,Rock
16162,32501.0,Dr. Dog,Abandoned Mansion,51.0,0.456,0.481,322646.0,0.523,0.00456,A,0.0602,-7.921,Major,0.0279,?,4-Apr,0.285,Alternative
35080,80478.0,Dr. Dog,Heart It Races - Dr Dog Version,64.0,0.4429999999999999,0.705,233128.0,0.474,0.0553,A#,0.3379999999999999,-13.081,Major,0.0391,98.61200000000001,4-Apr,0.7559999999999999,Rock
38171,24673.0,Dr. Hook,Sexy Eyes - Single Version,58.0,0.373,0.7340000000000001,-1.0,0.735,0.0,A,0.2269999999999999,-10.13,Minor,0.0524,103.86200000000001,4-Apr,0.883,Rock
23257,35279.0,Dr. Hook,Sexy Eyes - Single Version,57.0,0.373,0.7340000000000001,-1.0,0.735,0.0,A,0.2269999999999999,-10.13,Minor,0.0524,103.86200000000001,4-Apr,0.883,Country
49225,37511.0,Drake,Fancy,62.0,0.3279999999999999,0.652,319387.0,0.894,0.0,C,0.354,-5.7010000000000005,Minor,0.3979999999999999,87.59,4-Apr,0.262,Hip-Hop
45999,39521.0,Drake,Wu-Tang Forever,58.0,0.0474,0.8320000000000001,217680.0,0.427,0.0,G#,0.1009999999999999,-8.516,Minor,0.257,99.935,4-Apr,0.369,Hip-Hop
48478,32466.0,Drake,Uptown (feat. Bun B & Lil Wayne),69.0,0.00391,0.416,382262.0,0.8240000000000001,0.0,C#,0.104,-3.075,Major,0.3429999999999999,85.43299999999999,5-Apr,0.417,Hip-Hop
29951,33240.0,Drake,Shut It Down,56.0,0.414,0.584,419307.0,0.445,0.0,C,0.158,-9.523,Major,0.0719,119.917,4-Apr,0.389,Rap
46976,87796.0,Drake,Star67,63.0,0.747,0.478,294973.0,0.395,4.73e-06,D#,0.264,-7.917000000000001,Major,0.213,74.515,3-Apr,0.17,Hip-Hop
27724,36352.0,Drake,Hype,64.0,0.0244,0.789,209413.0,0.608,0.0,G,0.368,-8.288,Major,0.1889999999999999,129.958,4-Apr,0.271,Rap
29841,44286.0,Drake,Nice For What,86.0,0.0891,0.586,210747.0,0.909,0.000109,G#,0.119,-6.474,Major,0.0705,93.39399999999999,4-Apr,0.757,Rap
46115,21649.0,Drake,Live From The Gutter,60.0,0.0369,0.823,211643.0,0.49,1.16e-06,G,0.0807,-8.391,Major,0.429,165.949,4-Apr,0.307,Hip-Hop
45566,81379.0,Drake,Thank Me Now,52.0,0.2769999999999999,0.492,328573.0,0.769,0.0,G#,0.126,-4.847,Major,0.423,76.51,4-Apr,0.762,Hip-Hop
45231,74864.0,Drake,Blem,69.0,0.0521,0.7240000000000001,216558.0,0.5479999999999999,7.4e-06,G,0.104,-8.062000000000001,Minor,0.0497,98.01700000000001,4-Apr,0.392,Hip-Hop
27202,86076.0,Drake,All Me,70.0,0.0705,0.67,270867.0,0.515,0.0,C#,0.25,-6.977,Major,0.397,122.006,4-Apr,0.422,Rap
27901,66786.0,Drake,Live From The Gutter,60.0,0.0369,0.823,211643.0,0.49,1.16e-06,G,0.0807,-8.391,Major,0.429,165.949,4-Apr,0.307,Rap
29524,86287.0,Drake,Congratulations,66.0,0.0185,0.3329999999999999,332530.0,0.8590000000000001,0.0,F#,0.22,-2.286,Major,0.148,86.882,5-Apr,0.125,Rap
47496,47717.0,Drake,Big Rings,64.0,0.00196,0.7759999999999999,217707.0,0.675,0.0,G#,0.2269999999999999,-6.224,Minor,0.266,131.984,4-Apr,0.271,Hip-Hop
45245,35385.0,Drake,Now & Forever,61.0,0.132,0.575,-1.0,0.515,0.0,F#,0.102,-7.325,Major,0.0324,107.945,4-Apr,0.0946,Hip-Hop
49208,66180.0,Drake,A Night Off (feat. Lloyd),67.0,0.374,0.611,193963.0,0.508,3.87e-06,B,0.168,-5.573,Minor,0.0741,103.61200000000001,4-Apr,0.368,Hip-Hop
26898,25937.0,Drake,Over,64.0,0.0113,0.337,-1.0,0.853,0.0,G,0.14,-5.611000000000001,Major,0.278,101.03399999999999,5-Apr,0.427,Rap
25949,43484.0,Drake,Sacrifices,66.0,0.0463,0.903,307593.0,0.432,0.0,G#,0.111,-11.885,Major,0.426,139.028,4-Apr,0.555,Rap
45792,51377.0,Drake,Diamonds Dancing,63.0,0.125,0.467,314632.0,0.358,3.73e-05,C#,0.111,-10.847,Major,0.0497,136.02,4-Apr,0.166,Hip-Hop
45606,59720.0,Drake,Houstatlantavegas,70.0,0.3929999999999999,0.6829999999999999,290791.0,0.695,0.00124,C#,0.124,-6.797999999999999,Minor,0.0574,135.33700000000002,4-Apr,0.406,Hip-Hop
49254,23853.0,Drake,Sacrifices,66.0,0.0463,0.903,307593.0,0.432,0.0,G#,0.111,-11.885,Major,0.426,139.028,4-Apr,0.555,Hip-Hop
29690,31010.0,Drake,Blue Tint,73.0,0.013,0.888,162800.0,0.372,0.0,G,0.184,-10.254,Minor,0.358,133.998,4-Apr,0.123,Rap
49577,57341.0,Drake,Nice For What,86.0,0.0891,0.586,210747.0,0.909,0.000109,G#,0.119,-6.474,Major,0.0705,93.39399999999999,4-Apr,0.757,Hip-Hop
45256,29383.0,Drake,Summers Over Interlude,59.0,0.325,0.688,106333.0,0.278,0.00601,E,0.1009999999999999,-8.804,Minor,0.0299,132.02,3-Apr,0.32,Hip-Hop
27680,30175.0,Drake,Lose You,61.0,0.736,0.519,-1.0,0.5760000000000001,0.0,E,0.371,-9.162,Major,0.414,?,4-Apr,0.373,Rap
48257,75614.0,Drake,The Calm,64.0,0.8190000000000001,0.471,243724.0,0.784,1.13e-05,B,0.107,-8.25,Minor,0.883,160.833,4-Apr,0.258,Hip-Hop
26512,50193.0,Drake,In My Feelings,88.0,0.0589,0.835,217925.0,0.626,6e-05,C#,0.396,-5.832999999999999,Major,0.125,91.03,4-Apr,0.35,Rap
27172,44869.0,Drake,The Language,59.0,0.0125,0.831,224013.0,0.6509999999999999,0.0,C#,0.0809,-8.363,Major,0.437,120.064,4-Apr,0.502,Rap
46114,63205.0,Drake,Digital Dash,63.0,0.00296,0.8809999999999999,231231.0,0.546,4.72e-06,D,0.226,-7.566,Major,0.12,140.032,4-Apr,0.276,Hip-Hop
46152,37354.0,Drake,You & The 6,60.0,0.153,0.5589999999999999,-1.0,0.493,0.0,G,0.132,-7.467,Minor,0.296,154.18200000000002,4-Apr,0.214,Hip-Hop
45464,55253.0,Drake,Shut It Down,56.0,0.414,0.584,419307.0,0.445,0.0,C,0.158,-9.523,Major,0.0719,119.917,4-Apr,0.389,Hip-Hop
26246,91432.0,Drake,Survival,70.0,0.133,0.607,136187.0,0.596,0.0,A,0.123,-9.09,Minor,0.358,77.324,4-Apr,0.149,Rap
27363,48502.0,Drake,Uptown (feat. Bun B & Lil Wayne),69.0,0.00391,0.416,382262.0,0.8240000000000001,0.0,C#,0.104,-3.075,Major,0.3429999999999999,85.43299999999999,5-Apr,0.417,Rap
26262,25552.0,Drake,Can’t Take A Joke,74.0,0.128,0.7609999999999999,163974.0,0.598,0.0,A#,0.0839,-7.249,Minor,0.182,173.89700000000002,4-Apr,0.447,Rap
27508,36757.0,Drake,The Ride,58.0,0.517,0.556,351000.0,0.7020000000000001,0.0,C,0.3429999999999999,-10.079,Minor,0.205,155.94799999999998,4-Apr,0.7929999999999999,Rap
26123,46784.0,Drake,Show Me A Good Time,55.0,0.0432,0.662,210360.0,0.7140000000000001,0.0,F#,0.11,-6.027,Minor,0.173,128.344,4-Apr,0.696,Rap
27517,68180.0,Drake,Still Here,63.0,0.0235,0.835,189853.0,0.436,0.0,C,0.635,-9.602,Major,0.176,133.942,3-Apr,0.2339999999999999,Rap
48286,82511.0,Drake,Elevate,73.0,0.015,0.758,184960.0,0.474,0.0,C#,0.1159999999999999,-8.72,Major,0.146,76.062,4-Apr,0.0541,Hip-Hop
49522,76564.0,Drake,Used To,62.0,0.0795,0.925,268480.0,0.429,0.000256,A#,0.0815,-7.662999999999999,Minor,0.122,96.00200000000001,4-Apr,0.319,Hip-Hop
46018,71557.0,Drake,Change Locations,59.0,0.0207,0.7879999999999999,220862.0,0.3279999999999999,2.53e-06,C,0.118,-9.991,Major,0.392,?,4-Apr,0.213,Hip-Hop
27313,62881.0,Drake,Blem,69.0,0.0521,0.7240000000000001,216558.0,0.5479999999999999,7.4e-06,G,0.104,-8.062000000000001,Minor,0.0497,98.01700000000001,4-Apr,0.392,Rap
46068,63391.0,Drake,The Ride,58.0,0.517,0.556,-1.0,0.7020000000000001,0.0,C,0.3429999999999999,-10.079,Minor,0.205,155.94799999999998,4-Apr,0.7929999999999999,Hip-Hop
26411,71044.0,Drake,Used To,62.0,0.0795,0.925,268480.0,0.429,0.000256,A#,0.0815,-7.662999999999999,Minor,0.122,96.00200000000001,4-Apr,0.319,Rap
46205,90987.0,Drake,Hype,64.0,0.0244,0.789,-1.0,0.608,0.0,G,0.368,-8.288,Major,0.1889999999999999,129.958,4-Apr,0.271,Hip-Hop
